Id,label,x,y,size,showlabel
Orthogonality,Orthogonality,-4164,-297.320435,5.287169,
seamless,seamless,-3991.570312,28.321095,5.287169,
intersections,intersections,-2063.003418,-181.497101,5.287169,
Transmitted,Transmitted,-4111.229004,-329.893738,5.287169,
affine,affine,-3389.0896,-291.903564,5.287169,
Community,Community,-1155.646851,2650.9104,5.278667,
aligns,aligns,3725.897217,-1552.726685,5.278667,
remove,remove,465.613556,-1907.813843,5.278667,
Greedy,Greedy,-2371.455322,1449.702759,5.278667,
Greedy_algorithm,Greedy_algorithm,-2361.657227,1406.821899,5.278667,
inverse,inverse,-2007.58728,231.429993,5.278667,
PEMFC,PEMFC,624.775146,-2216.019287,5.278667,
space,space,-2386.16748,179.174652,5.278667,
Cross-validation,Cross-validation,2681.968262,-1972.770142,5.278667,
Augmenting,Augmenting,-2868.84082,3469.732422,5.278667,
VOC,VOC,2273.64624,-1762.944214,5.278667,
symmetries,symmetries,29.13825,-1620.776733,5.278667,
PageRank,PageRank,-1201.608521,2664.305908,5.278667,
Intrinsically,Intrinsically,2686.073486,-1590.387695,5.278667,
AMP,AMP,3514.707031,-1178.530029,5.278667,
Cross-validated,Cross-validated,2745.868896,-1746.664307,5.278667,
membrane,membrane,2867.311768,-1367.051636,5.278667,
Onto,Onto,789.835815,-2170.394775,5.278667,
populations,populations,3635.939453,-1394.371338,5.278667,
High-resolution,High-resolution,-2109.747314,446.662201,5.278667,
compositions,compositions,3435.35498,-1261.990723,5.278667,
Chemically,Chemically,2683.769287,-1664.032593,5.278667,
stricter,stricter,-2373.082764,171.873489,5.278667,
Quadratic,Quadratic,-2406.327637,176.935211,5.278667,
Augmented,Augmented,-2860.080811,3479.116943,5.278667,
operators,operators,-2406.184326,201.393539,5.278667,
paradigms,paradigms,1822.829224,1997.919922,5.273872,
progressive,progressive,1881.968994,1749.256226,5.273872,
disease,disease,2958.735107,683.481812,5.273872,
CIs,CIs,-116.442375,2187.01001,5.273872,
TR,TR,2179.692871,1427.454102,5.273872,
bandits,bandits,-2522.489014,-165.539108,5.262076,
regret,regret,-2509.822021,-162.780029,5.262076,
Laws,Laws,-2230.340576,-654.226807,5.262076,
Uncertain,Uncertain,-2215.608398,-718.882019,5.262076,
Coordination,Coordination,-2396.518066,-588.506042,5.262076,
Agent-based,Agent-based,-2343.24585,-573.088806,5.262076,
3D,3D,514.998718,-2783.696777,5.262076,
delays,delays,-2369.230957,-647.348938,5.262076,
admissible,admissible,-2364.934814,-662.901184,5.262076,
follower,follower,-2334.583984,-610.984741,5.262076,
Fourier_transform,Fourier_transform,-3647.90918,1666.067871,5.258822,
Compilation,Compilation,-3712.68335,2021.044067,5.258822,
accelerate,accelerate,-3789.098145,1997.560669,5.258822,
GUI,GUI,-3755.865479,2124.380127,5.258822,
Maximally,Maximally,-2889.089844,2684.137939,5.258822,
subsequence,subsequence,-2953.696045,2694.922119,5.258822,
Locking,Locking,-3384.312012,2391.404297,5.258822,
Symbolic,Symbolic,-2924.450684,2744.173584,5.258822,
Unbounded,Unbounded,-2906.71582,2677.848389,5.258822,
edits,edits,-2978.971436,2717.752441,5.258822,
John,John,-2077.110107,2482.513916,5.256664,
Sons,Sons,-2090.108398,2481.067871,5.256664,
HMM,HMM,-2411.98999,1148.029907,5.256664,
Interpretability,Interpretability,-813.439209,1577.006348,5.256664,
interpretable,interpretable,-802.260437,1583.673584,5.256664,
sensitive,sensitive,-3490.244629,1144.635864,5.256664,
CPS,CPS,-3296.335449,1310.415283,5.256664,
Data_fusion,Data_fusion,-2747.57959,936.003235,5.256664,
Fault_detection,Fault_detection,-2448.68335,535.135376,5.256664,
Edge_detection,Edge_detection,-2980.686279,780.379333,5.256664,
Canny,Canny,-2968.496826,787.071533,5.256664,
Conceived,Conceived,3533.125244,513.170105,5.256664,
risks,risks,3327.835449,674.685303,5.256664,
Information_fusion,Information_fusion,-2750.480469,948.736816,5.256664,
habits,habits,3171.572998,308.925323,5.256664,
Open-loop,Open-loop,3149.5,557.835205,5.256664,
Media_Technology,Media_Technology,-3437.562988,838.914917,5.256664,
ROM,ROM,-775.743958,-1770.708862,5.256664,
Multisensor,Multisensor,-2749.994629,923.143188,5.256664,
Elevated,Elevated,3277.615479,1113.959717,5.256664,
ACS,ACS,3181.892578,1121.004272,5.256664,
adverse,adverse,3417.005615,769.559875,5.256664,
Masked,Masked,-226.404312,2041.998047,5.256664,
Outlier_detection,Outlier_detection,-3067.55835,1545.310303,5.256664,
impulse,impulse,-2883.303467,176.347,5.256664,
Non-overlapping,Non-overlapping,-3333.331543,1116.680298,5.256664,
alarms,alarms,-3321.071777,1368.382202,5.256664,
appointments,appointments,3418.160889,1037.117676,5.256664,
QR,QR,-3282.033447,1146.781982,5.256664,
suspects,suspects,-1258.238037,2036.929688,5.256664,
APT,APT,-595.027344,1163.967773,5.256664,
Calibrating,Calibrating,1060.375732,-4051.860352,5.251795,
HSI,HSI,1353.18396,-3124.495117,5.251795,
Forecasting,Forecasting,1386.978882,-3921.791016,5.251795,
Subpixel,Subpixel,1273.809204,-3444.054443,5.251795,
Susceptibility,Susceptibility,1198.373535,-3944.567383,5.251795,
Doppler,Doppler,578.716492,-3515.612549,5.251795,
France,France,920.966125,-2453.397217,5.251795,
clutter,clutter,579.797607,-3529.611572,5.251795,
TES,TES,850.475891,-3693.173584,5.251795,
districts,districts,940.812439,-3537.525879,5.251795,
China,China,873.945557,-3652.238281,5.251795,
GA,GA,-5.15332,1587.473755,5.246012,
Inconsistency,Inconsistency,-963.782715,2389.158203,5.246012,
FACTS,FACTS,-2331.660889,-1195.440308,5.246012,
Emulation,Emulation,-1559.557739,-417.784607,5.246012,
Maximum,Maximum,-2177.067383,-1315.025513,5.246012,
subset,subset,-1324.907471,4288.970215,5.246012,
multi-source,multi-source,-2261.583984,-1189.355469,5.246012,
Density,Density,-2957.818848,2299.692383,5.246012,
densities,densities,-2950.675049,2276.58374,5.246012,
Judged,Judged,-1091.086792,2465.008545,5.246012,
judgements,judgements,-1078.253662,2465.526367,5.246012,
meters,meters,-1686.980591,-739.91748,5.246012,
Participation,Participation,-1788.26001,-305.706085,5.246012,
integrals,integrals,-2232.414551,-1231.003784,5.246012,
Numeric,Numeric,-938.264099,2302.938232,5.246012,
Coordinated,Coordinated,-2305.815186,-1134.625,5.246012,
Correlation-based,Correlation-based,-1298.222046,4292.508789,5.246012,
Adaptation,Adaptation,-1351.533081,3299.586426,5.246012,
testbeds,testbeds,-1578.135742,-419.509979,5.246012,
GMDH,GMDH,1166.560547,-3100.865967,5.246012,
Knowledge-based,Knowledge-based,-1357.479736,3287.034668,5.246012,
Maxima,Maxima,-2132.021729,-1374.565308,5.246012,
PCM,PCM,-1047.311279,2216.325439,5.246012,
Semi-automatic,Semi-automatic,2692.38501,1156.066406,5.237057,
Region-based,Region-based,1583.119019,710.621094,5.237057,
MARS,MARS,1678.292114,36.271893,5.237057,
Back,Back,2574.37915,729.162231,5.237057,
needle,needle,3048.580811,773.113342,5.237057,
scatter,scatter,2387.808105,603.159485,5.237057,
Discriminating,Discriminating,3813.802002,169.161041,5.218668,
Skin,Skin,3390.571289,169.77652,5.218668,
Biological,Biological,3937.623779,-830.89679,5.218668,
Targeting,Targeting,3836.567139,-850.858093,5.218668,
MRE,MRE,2900.085449,-48.504196,5.218668,
Stratified,Stratified,3903.258057,-272.38913,5.218668,
Inferring,Inferring,3542.072998,-1399.494263,5.192766,
Modularity,Modularity,-1168.572632,2628.280029,5.192766,
positive,positive,3632.792725,-719.334534,5.192766,
Initiated,Initiated,3526.30127,-755.014709,5.192766,
Initiation,Initiation,3504.316895,-679.206055,5.192766,
ART,ART,3532.808838,-880.556396,5.192766,
Hybridization,Hybridization,3781.961914,-1198.174927,5.192766,
ticket,ticket,3160.443115,-1861.160645,5.192766,
horses,horses,3539.644775,-1546.832275,5.192766,
LSTM,LSTM,4572.336914,-978.23822,5.186501,
Long_short-term_memory,Long_short-term_memory,4581.839355,-987.599243,5.186501,
Assisting,Assisting,1646.483765,1185.396973,5.186501,
Urinary,Urinary,3408.824707,497.704803,5.186501,
reproducible,reproducible,2801.741943,1272.098022,5.186501,
time-lapse,time-lapse,3554.68335,-356.927338,5.186501,
Sperm,Sperm,3560.717529,-371.862335,5.186501,
twins,twins,3538.734863,544.057922,5.186501,
leaks,leaks,3065.467041,846.458008,5.186501,
arches,arches,2746.500732,989.602173,5.186501,
3-Dimensional,3-Dimensional,2133.021729,779.300903,5.186501,
deployments,deployments,-4232.473633,188.134613,5.178564,
Aided,Aided,-4342.514648,-224.760254,5.178564,
manner,manner,-4017.58252,279.424225,5.178564,
Energy-saving,Energy-saving,-2474.663818,-353.447083,5.178564,
arrive,arrive,-3670.026123,256.390778,5.178564,
waits,waits,-3694.767578,272.586578,5.178564,
violations,violations,-4138.378906,240.687576,5.178564,
base,base,-4310.530273,-104.845558,5.178564,
uniqueness,uniqueness,-3310.195312,456.276276,5.178564,
recursive,recursive,-3505.895996,-305.396973,5.178564,
Metering,Metering,-2109.470215,-252.344391,5.178564,
bottlenecks,bottlenecks,-2532.682617,-88.972435,5.178564,
Safety_Research,Safety_Research,-2077.206543,-238.11351,5.178564,
slots,slots,-4063.383789,186.147034,5.178564,
Distributed_systems,Distributed_systems,-3701.023926,999.840027,5.178564,
Forgetting,Forgetting,-2897.688721,-114.482162,5.178564,
Bandwidth,Bandwidth,-4055.320068,167.080872,5.178564,
Accessing,Accessing,-4002.718506,-1.865239,5.178564,
square,square,1513.127808,-3145.289062,5.175426,
Calibrated,Calibrated,1071.734985,-4045.482666,5.175426,
calibrate,calibrate,1073.438599,-4058.231934,5.175426,
ARIMA,ARIMA,1399.168823,-3914.98877,5.175426,
Topography,Topography,1134.870483,-4036.943115,5.175426,
plots,plots,1230.054688,-3665.300781,5.175426,
heights,heights,1131.90625,-3523.986816,5.175426,
corner,corner,1393.122559,-3531.678711,5.175426,
crater,crater,-41.956097,-2111.406982,5.175426,
steeper,steeper,1144.994873,-4046.145508,5.175426,
salts,salts,1042.231201,-2088.200195,5.175426,
dams,dams,1055.177612,-4078.481445,5.175426,
Handheld,Handheld,1541.340454,-3163.326172,5.175426,
Plateau,Plateau,986.355469,-3980.920898,5.175426,
Pretreatment,Pretreatment,1540.64917,-3123.404297,5.175426,
Resolving,Resolving,-578.120483,-1148.258911,5.168183,
resolve,resolve,-577.875916,-1160.77356,5.168183,
mitigate,mitigate,-2325.979736,-1663.777222,5.168183,
mitigated,mitigated,-2335.560303,-1671.818115,5.168183,
Fixing,Fixing,-564.21106,-1161.106689,5.168183,
tracks,tracks,-848.6026,-197.282104,5.168183,
Mitigating,Mitigating,-2337.904053,-1659.450684,5.168183,
Extended,Extended,-1064.807251,-253.385269,5.168183,
Bottom-up,Bottom-up,19.564919,793.702881,5.168183,
tags,tags,-631.0271,2315.131592,5.168183,
Irregularity,Irregularity,74.32267,-1998.879883,5.168183,
Resolved,Resolved,-590.806519,-1149.8573,5.168183,
Light,Light,-902.993408,-951.846863,5.168183,
emitter,emitter,-3239.19873,-127.803635,5.168183,
experience,experience,-3357.597412,647.678528,5.168183,
depths,depths,-508.254456,-37.127171,5.168183,
GSM,GSM,-3406.001953,-55.859539,5.168183,
Distributing,Distributing,-943.843628,758.978699,5.159283,
IGI_Global,IGI_Global,-931.297607,760.620605,5.159283,
Visualization,Visualization,-3480.856445,3704.417969,5.159283,
Reflected,Reflected,166.928284,-2304.746338,5.159283,
reflectors,reflectors,167.996399,-2291.691406,5.159283,
AFM,AFM,353.994385,-1892.605957,5.159283,
semiconductors,semiconductors,61.816875,-1843.331787,5.159283,
Uniform,Uniform,-1745.931152,-1630.566528,5.159283,
aesthetics,aesthetics,574.498413,2342.398682,5.159283,
drawings,drawings,-298.953369,3076.198975,5.159283,
inductive,inductive,-2135.778076,-1282.748657,5.159283,
Renewable_Energy,Renewable_Energy,58.143829,-444.141113,5.154022,
_Sustainability_and_the_Environment,_Sustainability_and_the_Environment,70.860588,-440.998566,5.154022,
accordance,accordance,-1701.024414,2674.292236,5.154022,
Original,Original,-1748.334961,2658.422852,5.154022,
neighbors,neighbors,-676.547668,2967.302734,5.154022,
Hadoop,Hadoop,-2813.883545,2647.672607,5.154022,
MapReduce,MapReduce,-2792.886475,2660.018311,5.154022,
Nearest,Nearest,-671.107178,2978.986084,5.154022,
intelligence,intelligence,-1039.552246,2618.089844,5.154022,
opens,opens,-1744.412231,2670.457275,5.154022,
summarize,summarize,-1086.486938,2945.594727,5.154022,
heritage,heritage,-792.042847,2647.619873,5.154022,
Translating,Translating,-899.128723,2978.314941,5.154022,
Linking,Linking,-977.649658,3048.615723,5.154022,
Spark,Spark,-2788.579834,2647.249756,5.154022,
rejects,rejects,-1600.075195,2583.533691,5.154022,
Meta-analysis,Meta-analysis,-1327.465088,2827.787842,5.154022,
Dependency,Dependency,-920.083496,3001.7229,5.154022,
analytics,analytics,-2804.079346,2637.351318,5.154022,
neighbours,neighbours,-665.780457,2990.945312,5.154022,
thoughts,thoughts,-699.046204,2627.945801,5.154022,
Accessed,Accessed,-2103.984863,2166.586182,5.154022,
justifications,justifications,-1029.723755,2730.532959,5.154022,
Television,Television,-1012.157227,2739.399902,5.154022,
Freely,Freely,-3403.829346,2112.658691,5.154022,
Archaeological,Archaeological,-736.615784,2563.92627,5.154022,
style,style,-817.642578,2915.905273,5.154022,
ICA,ICA,1343.501221,2031.764038,5.150548,
compose,compose,-206.764206,2251.218018,5.150548,
Oscillatory,Oscillatory,1821.726318,1933.675415,5.150548,
pieces,pieces,-192.031616,2249.824219,5.150548,
Nervous,Nervous,2044.644653,1793.116943,5.150548,
Wiener,Wiener,-715.854004,1791.876709,5.150548,
commands,commands,1778.332397,1959.208252,5.150548,
morphometrics,morphometrics,2260.756592,970.969666,5.150548,
underlie,underlie,1883.952271,1937.326782,5.150548,
tensors,tensors,1913.832031,1626.412109,5.150548,
solid-state,solid-state,969.563721,-1216.350464,5.150548,
Bimodal,Bimodal,-100.597633,2198.672852,5.150548,
fabrics,fabrics,662.20343,-1899.944092,5.133553,
textile,textile,663.470581,-1887.200806,5.133553,
Axes,Axes,228.636841,-1836.097168,5.133553,
NURBS,NURBS,-274.106934,-1542.726074,5.133553,
stepwise,stepwise,2472.01123,-2011.247314,5.133553,
yarns,yarns,674.066589,-1894.738037,5.133553,
Macroscopic,Macroscopic,299.919495,-1391.648071,5.133553,
Low-level,Low-level,-312.137207,1806.640869,5.133553,
Interpolating,Interpolating,-470.350037,-1426.456299,5.133553,
Superposition,Superposition,-0.022874,-1652.33374,5.133553,
projects,projects,-1567.082153,1745.699341,5.133553,
Civil,Civil,106.940186,-1551.051636,5.133553,
tools,tools,296.530487,-1796.286133,5.133553,
Distillation,Distillation,881.378174,-2183.261475,5.133553,
Modal,Modal,81.034317,-1543.700928,5.133553,
Stacking,Stacking,120.642944,-1460.467896,5.133553,
Recommended,Recommended,-1445.772461,2272.787109,5.133553,
Industrial,Industrial,-1976.218506,1657.863037,5.133553,
vesicles,vesicles,3218.349854,-1126.008789,5.133553,
sectors,sectors,-1636.794189,1754.714478,5.133553,
workplace,workplace,-1598.101318,2063.534912,5.133553,
PT,PT,693.56311,-1868.156738,5.133553,
Turkey,Turkey,-1605.677979,1717.77124,5.133553,
Curved,Curved,19.46051,-1544.863281,5.133553,
formalisms,formalisms,707.038391,-1624.890747,5.133553,
furnace,furnace,298.874023,-1589.526611,5.133553,
fluorescence,fluorescence,2587.312012,-1161.656494,5.127337,
Zebrafish,Zebrafish,3821.358154,-765.446167,5.127337,
Topical,Topical,3482.162354,-195.363113,5.127337,
Cell_Biology,Cell_Biology,3973.821533,-887.276184,5.127337,
ER,ER,3847.914551,-165.540985,5.127337,
Biclustering,Biclustering,3933.429199,-812.016602,5.127337,
Differentiation,Differentiation,4004.938232,-871.403809,5.127337,
Preclinical,Preclinical,2185.847168,1523.302856,5.127337,
TE,TE,2942.156982,546.087158,5.127337,
Idiopathic,Idiopathic,3268.070801,78.599014,5.127337,
Symmetrical,Symmetrical,-2354.079102,-1424.422729,5.125285,
Degradation,Degradation,-1651.243774,-838.805115,5.125285,
Damped,Damped,-2250.297852,-1133.601318,5.125285,
Participating,Participating,-2454.851074,1105.196777,5.125285,
TIE,TIE,-2294.269775,-1219.024536,5.125285,
Compensated,Compensated,-2366.31543,-1299.048828,5.125285,
Commitment,Commitment,-1554.946167,-757.646057,5.125285,
Parameter_identification,Parameter_identification,-1650.634277,-826.132385,5.125285,
benches,benches,-1599.397339,-659.396484,5.125285,
quarter,quarter,-2025.753662,-1025.176758,5.125285,
conversions,conversions,-2032.209229,-1452.717651,5.125285,
contrasts,contrasts,2466.996826,714.761475,5.117162,
Non-rigid,Non-rigid,1614.593506,252.980423,5.117162,
Interpreted,Interpreted,492.029419,-2549.701904,5.117162,
invariants,invariants,816.199646,-101.709114,5.117162,
landmarks,landmarks,1991.918335,524.678223,5.117162,
HDR,HDR,2089.73999,408.971252,5.117162,
Rigid,Rigid,1649.952148,252.634018,5.117162,
strike,strike,597.49054,-2891.042969,5.117162,
FOV,FOV,2394.957764,634.351196,5.117162,
Shielding,Shielding,2041.894653,214.841049,5.117162,
Compaction,Compaction,520.51825,-2602.015381,5.117162,
Wiley,Wiley,-2085.350586,2492.934326,5.113953,
Explaining,Explaining,-813.608704,1604.237061,5.113953,
negligible,negligible,-3383.458008,828.954834,5.113953,
Evolution,Evolution,-1263.54834,-764.821411,5.113953,
Anomalous,Anomalous,-3249.098389,1341.054321,5.113953,
Confounding,Confounding,2729.110596,749.276611,5.113953,
Intrinsic,Intrinsic,-2375.714355,583.432068,5.113953,
Modifying,Modifying,-3321.046143,1148.0802,5.113953,
Arising,Arising,-1785.363159,-505.428741,5.113953,
doctors,doctors,3431.092285,1044.672852,5.113953,
Presenting,Presenting,3397.342529,990.967834,5.113953,
Shifted,Shifted,-1163.447632,-1533.034302,5.113953,
signals,signals,-2346.426514,582.677124,5.113953,
overlays,overlays,-3643.900635,967.1828,5.113953,
Explicit,Explicit,-879.418396,-1801.838501,5.113953,
BP,BP,3177.650635,1336.049805,5.113953,
Hashing,Hashing,-1668.53064,2093.945557,5.113953,
Excluded,Excluded,3514.806885,843.49469,5.113953,
Instantaneous,Instantaneous,-2343.581543,628.316589,5.113953,
ISS,ISS,2634.306641,1165.219482,5.113953,
Adaptive_algorithm,Adaptive_algorithm,-1130.255859,-1686.776855,5.113953,
Posteriori,Posteriori,-1001.099609,-1744.349609,5.113953,
ballistics,ballistics,-676.840088,-1600.878662,5.113953,
Boundary,Boundary,-1046.417725,-1690.950317,5.113953,
one-class,one-class,-3250.40332,1353.717041,5.113953,
Rejection,Rejection,2737.69751,724.374756,5.113953,
identities,identities,-3527.725586,1168.097168,5.113953,
low-pass,low-pass,-3005.898682,1004.183716,5.113953,
PAN,PAN,-2885.158936,979.283142,5.113953,
ROP,ROP,3520.142334,594.477539,5.113953,
Body,Body,3222.180908,487.393005,5.113953,
Oral,Oral,3265.365234,738.506042,5.113953,
Population-based,Population-based,3373.558838,771.679749,5.113953,
Algebraic,Algebraic,-1828.441162,-499.145874,5.113953,
Convergence_analysis,Convergence_analysis,-1183.553101,-1515.446533,5.113953,
Cauchy,Cauchy,-1064.083374,-1656.105103,5.113953,
Concomitant,Concomitant,3036.912842,955.249512,5.113953,
Inserted,Inserted,-3270.491943,1139.60376,5.113953,
QP,QP,-3380.309814,855.03949,5.113953,
authorities,authorities,-1345.9823,2051.168213,5.113953,
snapshots,snapshots,-1083.348633,-1791.199829,5.113953,
twists,twists,-700.298035,-1818.223389,5.113953,
SP,SP,3502.289795,-1305.550049,5.103288,
call,call,3795.73999,-1378.565063,5.103288,
Divergent,Divergent,3556.810547,-1403.008179,5.103288,
Hyperspectral_image,Hyperspectral_image,1354.507446,-3110.378906,5.096186,
exposure,exposure,1062.604858,-3246.635986,5.096186,
Disposal,Disposal,566.089844,-2861.662109,5.096186,
Ahead,Ahead,1380.310181,-3938.897461,5.096186,
Ambient,Ambient,832.021667,-3591.936768,5.096186,
smoke,smoke,1676.608032,-2459.840088,5.096186,
growers,growers,1473.396851,-3402.403809,5.096186,
Melting,Melting,610.250427,-2135.236084,5.096186,
Italy,Italy,1026.862915,-2768.852539,5.096186,
valleys,valleys,1131.779175,-4050.253418,5.096186,
Fourier,Fourier,-3655.723389,1676.542603,5.086054,
synchronize,synchronize,-3608.442383,1618.950684,5.086054,
implementations,implementations,-3626.672363,1802.342285,5.086054,
Cellular_automata,Cellular_automata,-2923.406006,2673.493164,5.086054,
package,package,-3768.155273,2103.87793,5.086054,
Non-deterministic,Non-deterministic,-2898.569824,2737.066895,5.086054,
locks,locks,-3376.434326,2403.08374,5.086054,
extensible,extensible,-3732.160645,2078.07373,5.086054,
Bounded,Bounded,-2818.560059,2591.918213,5.086054,
PA,PA,-3466.771729,1532.424438,5.086054,
Refined,Refined,-1585.293945,311.685089,5.071275,
refine,refine,-1575.962769,319.732819,5.071275,
Shuffled,Shuffled,-1953.243774,1189.226318,5.071275,
SFLA,SFLA,-1964.693481,1193.808838,5.071275,
HS,HS,-1535.745483,1027.486206,5.071275,
Facility,Facility,-1999.23877,1159.574097,5.071275,
facilities,facilities,-1994.902466,1171.153809,5.071275,
Executed,Executed,-3821.879395,1216.938477,5.071275,
Every,Every,-2550.427002,2707.196777,5.071275,
Simulated_annealing_algorithm,Simulated_annealing_algorithm,-1470.655029,1216.531616,5.071275,
decide,decide,-2594.920654,2624.949707,5.071275,
Cascading,Cascading,-2929.602295,1300.199951,5.071275,
Formula,Formula,-2505.504639,2839.647705,5.071275,
Online_algorithms,Online_algorithms,-3179.712402,276.488647,5.071275,
Packed,Packed,-2867.610352,303.995361,5.071275,
Satisfaction,Satisfaction,-1739.686157,1471.659668,5.071275,
Said,Said,-2549.44458,2745.550537,5.071275,
Famous,Famous,-1888.467773,1109.881958,5.071275,
TLBO,TLBO,-1470.257935,965.962769,5.071275,
minimize,minimize,-2187.940674,1315.090576,5.071275,
Adjacent,Adjacent,-2606.647461,2717.557129,5.071275,
OPENED,OPENED,-2007.423828,1170.575684,5.071275,
Minimizing,Minimizing,-2183.670898,1272.480225,5.071275,
Say,Say,-2542.012207,2676.074463,5.071275,
hull,hull,-1653.321289,603.602295,5.071275,
Planar,Planar,-2609.769287,2705.627197,5.071275,
Minimum,Minimum,-2469.091797,2661.614014,5.071275,
trails,trails,-1816.800781,1107.303345,5.071275,
sub-problems,sub-problems,-2121.471436,1026.409912,5.071275,
logistics,logistics,-1931.704102,1090.624878,5.071275,
AIS,AIS,-1755.279663,882.481262,5.071275,
CSO,CSO,-1538.566284,1007.697693,5.071275,
Deploying,Deploying,-4243.378906,194.634308,5.064067,
Played,Played,-3229.953369,510.387573,5.064067,
priorities,priorities,-3877.788086,267.701233,5.064067,
Dropped,Dropped,-3934.758057,235.231003,5.064067,
Web_services,Web_services,-4090.849609,163.833481,5.064067,
Parameter_estimation,Parameter_estimation,-3431.352539,-297.136444,5.064067,
Automotive_Engineering,Automotive_Engineering,-2028.609497,-212.275314,5.064067,
Replication,Replication,-3789.01416,1009.983765,5.064067,
edge,edge,-4174.770996,30.464212,5.064067,
infrastructure,infrastructure,-4188.957031,204.256134,5.064067,
blockage,blockage,-4284.275879,-287.572784,5.064067,
QC,QC,-4009.095703,-236.243622,5.064067,
WDM,WDM,-4164.539062,161.749115,5.064067,
Input-Output,Input-Output,-3227.316162,-291.938202,5.064067,
I/O,I/O,-4009.116455,583.302734,5.064067,
Wireless_communication,Wireless_communication,-4352.197266,-184.555038,5.064067,
reuse,reuse,-4206.741211,-63.896294,5.064067,
Overflow,Overflow,-3917.577637,265.836975,5.064067,
Multimedia,Multimedia,-3871.313965,499.983765,5.064067,
space-time,space-time,-4165.762695,-340.065918,5.064067,
Removing,Removing,474.734833,-1916.947388,5.056976,
extends,extends,-2317.603271,183.265396,5.056976,
sharper,sharper,-2023.658447,350.974731,5.056976,
converge,converge,-2285.105713,103.811111,5.056976,
Lagrange,Lagrange,-2268.745605,55.767063,5.056976,
eigenvectors,eigenvectors,-1805.092407,-262.657898,5.056976,
Valid,Valid,-2140.653076,1009.016846,5.056976,
Fidelity,Fidelity,-1997.925781,252.572205,5.056976,
manipulate,manipulate,-130.235367,721.547974,5.051385,
Pattern_recognition,Pattern_recognition,1735.739014,1166.723389,5.051385,
slave,slave,243.345642,512.382446,5.051385,
Autonomously,Autonomously,-394.505188,83.152924,5.051385,
singularities,singularities,-201.45369,198.044922,5.051385,
teams,teams,947.382141,1163.264893,5.051385,
intuitive,intuitive,1613.544189,1142.639771,5.051385,
Tactical,Tactical,945.038574,1146.546387,5.051385,
people,people,1802.171875,1240.174316,5.051385,
tilts,tilts,1918.291504,989.312378,5.051385,
Digitally,Digitally,2567.227295,551.836426,5.051385,
Neural_network,Neural_network,-2387.91333,-678.223877,5.043132,
Nonlinear,Nonlinear,-2278.874756,-725.222961,5.043132,
Topology,Topology,-2672.135986,-263.08783,5.043132,
Dynamic_programming,Dynamic_programming,-2580.425781,-547.879211,5.043132,
trigger,trigger,-1933.139404,-747.906006,5.043132,
CMS,CMS,-892.536987,-929.796814,5.043132,
RNN,RNN,4585.012695,-975.187134,5.038614,
Consumed,Consumed,3143.938477,283.131958,5.038614,
mismatches,mismatches,3397.379639,-293.454437,5.038614,
ADRs,ADRs,3457.860107,887.927734,5.038614,
DM,DM,3251.200439,585.969421,5.038614,
pressure,pressure,3181.217285,1279.933472,5.038614,
Individualized,Individualized,3212.193604,581.019897,5.038614,
ST,ST,3200.366211,1542.125,5.038614,
portable,portable,2255.083496,-831.24469,5.038614,
reference,reference,3901.925049,-897.764648,5.031609,
Dermatology,Dermatology,3542.712158,-175.338623,5.031609,
Biology,Biology,3954.029785,-840.20636,5.031609,
Confocal,Confocal,2592.094238,-1141.18689,5.031609,
PSA,PSA,3366.490723,29.921091,5.031609,
longer,longer,4130.665527,-882.438049,5.031609,
Morphology,Morphology,2813.044678,588.887024,5.019283,
International,International,2166.037598,1442.935669,5.019283,
perceive,perceive,-48.127235,2183.246826,5.019283,
memories,memories,-1198.639893,1882.841919,5.019283,
Engaged,Engaged,-550.139954,2570.808838,5.019283,
Accelerated,Accelerated,214.469528,1675.83374,5.019283,
Usability,Usability,2189.324951,1766.217529,5.019283,
mimics,mimics,955.739746,1681.351562,5.019283,
associative,associative,648.306641,1731.395508,5.019283,
receptions,receptions,-482.193909,2050.407471,5.019283,
Dominated,Dominated,943.442139,-3491.936768,5.013525,
S2,S2,1197.493042,-3717.306152,5.013525,
waste,waste,646.152649,-2960.222412,5.013525,
SVR,SVR,1263.013428,-3475.236084,5.013525,
Projected,Projected,747.633911,-2480.452637,5.013525,
Multichannel,Multichannel,1242.30481,856.815674,5.013525,
DRASTIC,DRASTIC,945.027893,-3601.944824,5.013525,
Harmful,Harmful,1111.118164,-3720.771484,5.013525,
pixels,pixels,1317.324829,-3071.011963,5.013525,
ISAR,ISAR,553.243896,-3504.953369,5.013525,
Geospatial,Geospatial,1238.886108,-3856.856689,5.013525,
passive,passive,823.289856,-3818.348145,5.013525,
accuracies,accuracies,1173.060425,-3795.350098,5.013525,
Clarity,Clarity,1060.306396,-3686.523682,5.013525,
Tree,Tree,-17.935026,1272.585327,5.009459,
Aligning,Aligning,3719.12915,-1541.534546,5.009459,
Time_series,Time_series,1803.472778,-3361.334473,5.009459,
Behavioural,Behavioural,3062.763184,-1081.778076,5.009459,
Biochemical,Biochemical,3211.414795,-1191.567749,5.009459,
divergence,divergence,3533.365967,-1411.111572,5.009459,
scale-free,scale-free,-1182.94397,2625.779541,5.009459,
BCS,BCS,3480.622559,-1532.643066,5.009459,
Fisher,Fisher,1344.860474,-3404.608887,5.009459,
