Id,label,x,y,size,showlabel
"SOOP","SOOP",-3329.2993,987.237,5.061146,false
"IFF","IFF",-910.53613,-1741.302,5.061122,false
"BRCA1","BRCA1",2704.799,3000.5781,5.061068,false
"TVA","TVA",78.214584,3025.9214,5.060967,false
"ECDP","ECDP",1552.731,2959.5051,5.0608025,false
"FLA","FLA",-2993.883,-880.1017,5.06066,false
"Conditional Generative Adversarial Network","Conditional Generative Adversarial Network",-1581.3557,1935.1908,5.0605893,false
"VFL","VFL",382.2955,2679.079,5.0605803,false
"FEM/BEM","FEM/BEM",132.03183,-1005.8108,5.0605154,false
"Gnutella","Gnutella",-2607.0967,1238.9691,5.060496,false
"IPFCM","IPFCM",-2110.776,1021.41,5.0604854,false
"DDN","DDN",-1910.6486,2059.4531,5.0604057,false
"NDSM","NDSM",1267.8058,-1265.6213,5.0603666,false
"Latinx","Latinx",1901.1749,2003.3754,5.060349,false
"Phk","Phk",2383.3071,2353.4592,5.0603104,false
"PUNQ","PUNQ",1637.6158,-1558.9246,5.0601535,false
"HDA","HDA",-1880.1171,110.40481,5.0601487,false
"CADDementia","CADDementia",-330.81213,2328.4875,5.0600724,false
"JFI","JFI",-2973.037,174.44775,5.0600557,false
"VSTOXX","VSTOXX",-186.39888,-1023.6776,5.0600047,false
"LDT","LDT",648.3442,2084.801,5.0598927,false
"FIGS","FIGS",3019.025,-0.9608045,5.0598702,false
"SCED","SCED",-3265.9666,-1105.0751,5.059816,false
"Generalized Nash","Generalized Nash",1147.6995,-3173.6897,5.059635,false
"ℓp","ℓp",-245.47543,-1909.1135,5.059382,false
"ADRE","ADRE",1262.7972,-1733.0016,5.059346,false
"ATV","ATV",217.31856,1019.5793,5.0592823,false
"IMH","IMH",-707.2644,-799.6074,5.0592737,false
"Ksat","Ksat",2281.2427,-1312.4401,5.0592575,false
"Jujuy","Jujuy",2768.799,-319.4522,5.059249,false
"DMSS","DMSS",-37.109787,1104.677,5.059244,false
"GET","GET",-2761.256,1289.4077,5.059184,false
"DIAM","DIAM",-655.7073,-2182.119,5.0591116,false
"Trio","Trio",140.00154,2502.1301,5.059061,false
"radix-22","radix-22",-2770.98,-375.10812,5.0590296,false
"CVC","CVC",-1440.8848,2690.0596,5.0589924,false
"DDD-VPA","DDD-VPA",-38.119957,2508.4233,5.058963,false
"LAMP2","LAMP2",2965.5676,2643.4912,5.0588202,false
"IGSR","IGSR",1551.8989,1785.6769,5.058649,false
"UGC","UGC",-1470.3466,-2098.0857,5.0585876,false
"OTM","OTM",1107.7682,58.056538,5.0585785,false
"Jarzynski","Jarzynski",-906.0723,-3323.3328,5.0584793,false
"QVT","QVT",-837.39514,529.52686,5.0583467,false
"PDCP","PDCP",-3522.7227,395.23343,5.058264,false
"CHC","CHC",-63.08749,3506.9434,5.0581694,false
"FARM","FARM",53.48533,-1616.2665,5.058155,false
"Gomoku","Gomoku",-1263.7208,-449.33487,5.0581045,false
"Terapontidae","Terapontidae",3116.1406,-182.61955,5.057967,false
"DMDC","DMDC",377.9159,-1653.0941,5.0579596,false
"TuMV","TuMV",2962.1104,-118.37447,5.0579243,false
"CEV","CEV",-482.65027,-2438.249,5.0578904,false
"Mosfet","Mosfet",-3452.3247,-942.1049,5.057807,false
"the IEEE International Symposium on Biomedical Imaging","the IEEE International Symposium on Biomedical Imaging",-299.3725,1457.4569,5.05778,false
"SPSA","SPSA",-2398.5278,-1470.1493,5.0577707,false
"Popov","Popov",-2671.2327,-1223.9048,5.0577683,false
"HCCR","HCCR",-1790.062,-632.50854,5.057725,false
"New Horizons","New Horizons",38.015133,-2394.5205,5.0573015,false
"Arya","Arya",-1101.3668,-2256.0015,5.057225,false
"TFP","TFP",-702.94727,-1183.269,5.0572014,false
"VFF","VFF",-3002.5364,-2086.0906,5.0571923,false
"ICO","ICO",576.1869,-731.45825,5.057185,false
"SimHash","SimHash",-1152.9468,1051.4797,5.0570745,false
"XPath","XPath",-930.94666,240.07007,5.0570736,false
"TL","TL",1013.12354,-752.84094,5.05701,false
"Vita","Vita",-3018.7869,-345.1684,5.057002,false
"TPS","TPS",-1189.5349,3391.7087,5.056969,false
"Mallampati","Mallampati",402.87607,1157.3394,5.056938,false
"DC motors","DC motors",-3359.5288,-1522.5815,5.056843,false
"ANM","ANM",-155.12808,-1144.437,5.0568404,false
"STDS","STDS",-2051.3552,1699.9812,5.056819,false
"〉","〉",-2090.9976,-2867.7532,5.056806,false
"LIC","LIC",-414.69534,2779.6658,5.0567865,false
"AFIS","AFIS",-1975.9963,1317.5038,5.0567713,false
"Spice","Spice",-2348.815,696.51984,5.056669,false
"Bellman","Bellman",-2313.8281,-2403.052,5.056639,false
"TMTV","TMTV",-542.01025,3315.2888,5.056486,false
"MEK1/2","MEK1/2",3130.3118,2530.978,5.056474,false
"GKF","GKF",-701.2053,-655.14545,5.0563755,false
"NSTX-U","NSTX-U",-584.47656,-2163.2568,5.0562296,false
"R0<1","R0<1",835.5718,-1180.7872,5.0561733,false
"WPT","WPT",-1925.4304,965.9197,5.056145,false
"EPES","EPES",-460.318,-2789.0166,5.056054,false
"WIP","WIP",-632.7772,899.6321,5.0560417,false
"EBSD","EBSD",-24.53676,-1997.5209,5.0559855,false
"CC97","CC97",2741.1968,742.6282,5.0559278,false
"H10","H10",-1742.985,-2570.0544,5.055913,false
"Cylinder","Cylinder",-2778.7214,-1013.77185,5.0558214,false
"LHP","LHP",-1034.2847,-2419.713,5.0556355,false
"EVT","EVT",-87.33059,2356.9033,5.0556335,false
"ATE","ATE",-1945.4316,-538.7991,5.055582,false
"World Scientific Publishing Europe Ltd.","World Scientific Publishing Europe Ltd.",-2090.269,-843.00543,5.05551,false
"DPbN","DPbN",-932.9013,2922.3423,5.0554943,false
"Knowledge Transfer","Knowledge Transfer",-542.8929,153.08083,5.0554934,false
"TAPP","TAPP",-2735.0664,861.92535,5.055428,false
"TNS","TNS",-241.88213,1435.9438,5.055414,false
"KH-CCSD","KH-CCSD",-2421.878,-1531.9601,5.055397,false
"Xiamen city","Xiamen city",1333.9174,-564.0069,5.0553966,false
"HCDP","HCDP",-2936.948,1144.3228,5.055251,false
"MPIE","MPIE",-717.84357,-2780.004,5.0551925,false
"HMH","HMH",-2573.8745,-2306.3206,5.0551634,false
"DWCNN","DWCNN",-649.6,1134.4359,5.0551524,false
"3DUS","3DUS",-405.36902,1669.9315,5.055026,false
"GLQ","GLQ",456.99875,2843.6138,5.0549455,false
"Gegenbauer","Gegenbauer",203.90579,-2545.6975,5.054945,false
"VGI","VGI",1216.3767,-1708.3094,5.054885,false
"SimGrid","SimGrid",-1596.329,-1756.02,5.0548496,false
"Stackoverflow","Stackoverflow",-1007.6632,915.9708,5.0547748,false
"Swank","Swank",-1155.6146,2290.4204,5.0546546,false
"ROVER","ROVER",2010.6093,2702.3894,5.054647,false
"Bortz","Bortz",-900.1648,-2291.8672,5.0545025,false
"Rousselier","Rousselier",-837.35034,-2741.7373,5.0543923,false
"Gbell","Gbell",-73.93896,-454.69025,5.054214,false
"WAXS","WAXS",-485.17752,-1271.514,5.054184,false
"GBPM","GBPM",-1121.2913,-2516.2034,5.0540686,false
"ROI SS","ROI SS",177.62813,3407.227,5.054036,false
"AVEC","AVEC",1934.5072,-2121.4722,5.053766,false
"Archaean","Archaean",2629.4087,-1298.2538,5.053731,false
"Substitution","Substitution",-2501.5486,-52.124557,5.053624,false
"Deepfakes","Deepfakes",-2099.2788,2133.6858,5.0535755,false
"Corner","Corner",-2131.5608,1242.301,5.0535603,false
"Van Cittert","Van Cittert",1124.9333,-1814.2494,5.0535593,false
"VQM","VQM",-2822.772,1348.83,5.053505,false
"WRI","WRI",2219.992,-1469.267,5.053422,false
"MemBrain","MemBrain",2199.2324,1019.02814,5.0533237,false
"Newton-Armijo","Newton-Armijo",-2391.6438,326.5988,5.0531764,false
"Quick Bird","Quick Bird",1501.3154,-1185.7925,5.0531306,false
"Resource Optimization","Resource Optimization",-3569.7852,227.35905,5.0530834,false
"TRC","TRC",-2202.457,-399.62094,5.0530806,false
"Monte Carlo (","Monte Carlo (",-1227.5546,3414.818,5.053028,false
"Wideband Spectrum","Wideband Spectrum",-2441.3674,-1882.832,5.0528617,false
"Mako","Mako",2104.7722,-1743.5709,5.0528316,false
"Linear Convergence","Linear Convergence",-1969.3502,-2435.9758,5.052766,false
"EAF","EAF",-20.48947,235.63565,5.052715,false
"LVH","LVH",1275.8595,2183.742,5.0526924,false
"SWF","SWF",-1864.1084,1932.8303,5.052603,false
"Pade","Pade",-2490.7917,-2209.751,5.0526,false
"Neom","Neom",1340.0465,-288.9483,5.052591,false
"EMP","EMP",1093.0214,385.66467,5.0525856,false
"Virtuo","Virtuo",1928.4434,578.0379,5.0525503,false
"Heinz","Heinz",3140.216,2345.939,5.052539,false
"Mohs","Mohs",1203.8008,390.16177,5.0525227,false
"Gauss-Laplace","Gauss-Laplace",1290.1898,-698.7094,5.0524836,false
"Newmark-Beta","Newmark-Beta",-831.8834,-2709.1213,5.0524297,false
"/0","/0",-2106.8667,-98.729485,5.05223,false
"SSEH","SSEH",-1152.002,-2217.8372,5.0522265,false
"Actinidia","Actinidia",3695.661,865.709,5.0521936,false
"RTG","RTG",-87.14139,74.38146,5.052148,false
"Mukhopadhyay","Mukhopadhyay",-280.36646,-1532.466,5.052004,false
"LoDs","LoDs",-75.12922,-2044.6206,5.0519676,false
"NPTS","NPTS",1538.3602,-1464.8523,5.0519524,false
"Fast-SC","Fast-SC",-1777.0079,-378.08414,5.051917,false
"Regularization","Regularization",-1854.2123,-284.85132,5.051914,false
"Worm","Worm",-558.80835,1837.0538,5.051883,false
"Multichannel","Multichannel",-2362.739,1639.6156,5.0518646,false
"HPTN","HPTN",1967.5826,1698.1388,5.0518465,false
"MWE","MWE",2195.9468,-2108.2185,5.05165,false
"Si-GA-PLS","Si-GA-PLS",1897.4801,728.4562,5.0515666,false
"NI-fECG","NI-fECG",-78.61967,2658.3032,5.0514154,false
"PRFS","PRFS",-1888.0682,-700.82965,5.0513773,false
"Geometric Programming","Geometric Programming",-2166.585,-1442.9917,5.051327,true
"LtdMetaheuristic","LtdMetaheuristic",-1651.1027,-2442.0842,5.0512056,false
"MMO","MMO",-1923.942,-1048.1316,5.0511966,false
"Zubal","Zubal",-1022.97345,3090.025,5.0511885,false
"Aiming at the problems","Aiming at the problems",-2657.9512,-910.30176,5.05116,false
"CoxBoost","CoxBoost",1461.8857,2893.8623,5.051016,false
"Markovianity","Markovianity",-489.89117,-2081.6448,5.0509996,false
"HRGC","HRGC",1662.788,-989.5038,5.050935,false
"METTS","METTS",-672.0801,-2936.8308,5.0509024,false
"Daecheong","Daecheong",1567.1265,-741.90784,5.0508556,false
"TUG","TUG",-73.962234,2148.7537,5.0505633,false
"TTField","TTField",-821.2907,3450.1458,5.050562,false
"NFR","NFR",-1331.0891,681.09937,5.050522,false
"CIL","CIL",-565.3138,1165.2386,5.050462,false
"Fourier-Mellin","Fourier-Mellin",-1041.5331,247.82947,5.0504427,false
"ISOLET","ISOLET",-1671.93,827.27313,5.0503445,false
"OSS","OSS",-36.24693,-476.67697,5.050166,false
"the Hilbert Transform","the Hilbert Transform",-1353.8458,-1261.2888,5.050132,false
"Duffing","Duffing",-1595.5499,-1993.992,5.0501246,false
"VFA","VFA",289.56937,3244.4014,5.0500183,false
"IOCC","IOCC",-1490.9259,-1813.8903,5.0499954,false
"MOEL","MOEL",-1472.5942,-1279.1112,5.0498486,false
"SCRN","SCRN",-1187.3229,278.86093,5.049821,false
"Vreman","Vreman",-980.9204,-3055.292,5.049808,false
"NOESY","NOESY",1993.9827,755.2186,5.0497484,false
"normocapnia","normocapnia",427.63187,3703.0852,5.0496807,false
"Phuket","Phuket",-78.961,-1310.3616,5.0495777,false
"multicell MIMO","multicell MIMO",-3651.1985,-160.90147,5.0494947,false
"100x","100x",468.41016,2413.334,5.049476,false
"Max-CSPs","Max-CSPs",-1255.1157,1424.8701,5.049444,false
"RBF NN","RBF NN",-155.43207,-256.5446,5.0493317,false
"H 2O","H 2O",1224.1803,-2727.7476,5.049327,false
"RosettaAntibody","RosettaAntibody",1275.9167,1005.19635,5.0492773,false
"EKG","EKG",-161.0711,2112.253,5.049247,false
"Ibarra","Ibarra",-736.4033,-882.1675,5.049226,false
"N+1","N+1",-2670.2463,-1498.775,5.049221,false
"TTC","TTC",-1795.3125,424.643,5.0491796,false
"NTL","NTL",2709.4973,-3061.139,5.04906,false
"ARMIS","ARMIS",331.90283,2479.089,5.049056,false
"Relational","Relational",-1467.0791,306.42813,5.048989,false
"Counting","Counting",-1730.3168,-316.36908,5.04893,false
"RGSOAR","RGSOAR",847.6969,-2825.192,5.048855,false
"Yahoo Finance","Yahoo Finance",-1424.631,650.8618,5.048743,false
"ALCI","ALCI",1474.0205,2061.8223,5.0485916,false
"DUT","DUT",-2058.2666,-461.76794,5.0485497,false
"Dynamic Pricing","Dynamic Pricing",-3276.6775,-643.19635,5.0485363,false
"MoMC","MoMC",-2193.0352,-1099.115,5.0485163,false
"SNHG7","SNHG7",1254.7085,889.6709,5.0483813,false
"CTQ-6","CTQ-6",654.0713,1175.0243,5.0483093,false
"Geomagic Studio","Geomagic Studio",373.53738,1071.4839,5.0482597,false
"Motif","Motif",1860.7163,1004.20087,5.0482516,false
"LSPIV","LSPIV",2046.0284,-1741.6371,5.0482087,false
"BPIO","BPIO",-2409.7637,-364.91617,5.048203,false
"Paley","Paley",-538.837,-2137.6675,5.048175,false
"Kbest","Kbest",-2136.203,391.72406,5.0481663,false
"LDF","LDF",-1588.7267,1804.612,5.0480843,false
"GMLP","GMLP",-125.874504,814.3955,5.048076,false
"Cellular Neural Networks","Cellular Neural Networks",-1845.6892,-2230.365,5.048063,true
"HMMC","HMMC",-1837.9109,-710.4353,5.0478535,false
"Obstacle Avoidance","Obstacle Avoidance",-2113.2847,-1506.1135,5.0478277,false
"GBSSL","GBSSL",-1015.9757,1183.5522,5.0477023,false
"the Red River","the Red River",2735.765,-459.82993,5.04767,false
"MCTD","MCTD",2075.2412,1771.999,5.047587,false
"Henneberg","Henneberg",-2086.6677,-605.9789,5.0474553,false
"XOS","XOS",-1302.8251,-2288.0967,5.047385,false
"IEEECloud","IEEECloud",-2772.57,-716.61633,5.047383,false
"MRCT","MRCT",-423.43066,124.489334,5.047366,false
"OWF","OWF",-1040.9955,-586.80896,5.0471654,false
"MONP","MONP",-2464.9229,-1167.1167,5.047106,false
"WBM","WBM",-449.9173,-693.25,5.047099,false
"Fleck","Fleck",132.53981,-1256.376,5.0470686,false
"MQL","MQL",-550.0664,-1177.5143,5.047064,false
"SBL","SBL",-2622.6619,-1220.4508,5.047058,false
"Hölder","Hölder",-242.56035,-2196.7412,5.0470276,false
"UUS","UUS",-707.0044,-1314.1013,5.0469813,false
"Avoidance","Avoidance",-107.03437,1830.024,5.0468683,false
"SFFT","SFFT",-2557.4905,1332.0364,5.046862,false
"LDS-OFDM","LDS-OFDM",-210.83687,1181.2054,5.046605,false
"BSVM","BSVM",-851.2341,1539.2227,5.0465117,false
"POAG","POAG",1976.247,1459.0321,5.0463734,false
"CSD-SI","CSD-SI",1206.4714,-2195.4534,5.046299,false
"T. evansi","T. evansi",2686.4226,73.9143,5.0462575,false
"QRM-MLD","QRM-MLD",-3405.3308,30.902979,5.0462074,false
"ConvNet","ConvNet",-1912.9578,2244.527,5.0461464,false
"Smarandache","Smarandache",-781.25507,-1268.6753,5.0461073,false
"MATLAB Simulation","MATLAB Simulation",-3172.362,-1386.304,5.045981,false
"2.5D","2.5D",788.4549,-738.2362,5.0459557,false
"CovDock","CovDock",2536.5957,1604.1848,5.045889,false
"WFA","WFA",-3088.7302,-782.02045,5.045746,false
"AMGS","AMGS",-2031.855,-943.5193,5.0456104,false
"Forward Euler","Forward Euler",-209.23949,-2107.3389,5.045553,false
"DjVu","DjVu",-1348.6371,964.5311,5.0455413,false
"Pawlak","Pawlak",-633.6261,-1524.9886,5.0455184,false
"Aplysia","Aplysia",2183.4832,834.3608,5.0455036,false
"ITCF","ITCF",-1931.2065,-857.33685,5.0454755,false
"Underground","Underground",-1140.8975,-108.348724,5.0453787,false
"IHBMO","IHBMO",-2497.7668,-1267.2253,5.0452347,false
"Requirements Engineering","Requirements Engineering",-1449.55,814.8973,5.045113,false
"NRSM","NRSM",3044.4324,-1930.8018,5.044957,false
"NMP","NMP",-1028.3958,-1132.1804,5.0449486,false
"CSW","CSW",-0.93621594,-997.4567,5.0448475,false
"SOR","SOR",-553.0664,2763.0725,5.0447674,false
"CGAN","CGAN",-1357.6733,1985.1199,5.0447655,false
"Birkhoff","Birkhoff",-1472.5537,-2880.9731,5.044747,false
"Kramers-Moyal","Kramers-Moyal",-0.5803556,-2255.513,5.0447083,false
"LVAD","LVAD",697.90063,1938.7291,5.044629,false
"MC1","MC1",1066.8833,2718.5547,5.0445843,false
"Videos","Videos",-2029.0095,2337.938,5.044551,false
"TMFD","TMFD",-1123.132,694.11774,5.0445395,false
"WDT","WDT",1560.8346,1895.4865,5.0445356,false
"OFDM-IM","OFDM-IM",-3558.9695,122.28001,5.0444927,false
"the Specific Absorption Rate","the Specific Absorption Rate",-863.9968,2125.3274,5.0444646,false
"PheNorm","PheNorm",948.39575,4431.91,5.044448,false
"ADRA","ADRA",-1961.9473,-1437.8107,5.044446,false
"SAFT","SAFT",-1645.3281,-2175.9783,5.0444403,false
"EPG","EPG",-2385.32,1135.3953,5.0444264,false
"LSPTSVM","LSPTSVM",-2376.6545,325.60733,5.044419,false
"F 1","F 1",-889.961,2518.275,5.044409,false
"Greece","Greece",1861.9302,-1965.8146,5.0443854,false
"Rock-Eval","Rock-Eval",1513.6708,2617.734,5.0443783,false
"DASDV","DASDV",1210.054,-938.27374,5.0443306,false
"Taylor-Couette","Taylor-Couette",-175.57968,-2701.9512,5.0441275,false
"IACO","IACO",-3018.4194,-782.37305,5.0441065,false
"PWO","PWO",-676.94586,-1132.6646,5.0440464,false
"ISCA","ISCA",-2757.2588,-659.8347,5.0439854,false
"HARDI","HARDI",-749.64325,2533.412,5.0438347,false
"Volt","Volt",-2932.8406,-1126.5409,5.043737,false
"AOR","AOR",1334.0944,3262.611,5.043721,false
"MISP","MISP",-3444.451,34.173775,5.043607,false
"HG","HG",419.0367,-2430.2842,5.04354,false
"Tripadvisor","Tripadvisor",-890.5741,1167.1466,5.043538,false
"FBNN","FBNN",1892.4833,-1350.6876,5.0434666,false
"FDO","FDO",-3480.2717,-1132.5901,5.0434346,false
"WRSN","WRSN",-2443.4766,-705.35144,5.0433736,false
"Marvin","Marvin",-350.25702,-2221.4932,5.04329,false
"VES","VES",568.8746,-2640.5542,5.043222,false
"NLFXLMS","NLFXLMS",-590.29706,-1850.457,5.0430727,false
"PSO-NM","PSO-NM",-2566.5935,-2320.223,5.0430727,false
"Versus","Versus",-1831.9246,-233.18156,5.0430117,false
"DVS","DVS",-2130.168,626.0407,5.042997,false
"BHI","BHI",1910.9846,724.7331,5.0428867,false
"BLSTM-RNN","BLSTM-RNN",-47.48467,1538.9279,5.042774,false
"DSDE","DSDE",-2755.1382,-1350.0765,5.042719,false
"MALDI Imaging","MALDI Imaging",-1528.717,-883.288,5.042703,false
"PHPT","PHPT",1236.4802,2691.542,5.04265,false
"Database Management Systems","Database Management Systems",-1074.4773,1078.6929,5.0426183,true
"Dickman","Dickman",-982.87244,-2222.75,5.0425644,false
"KRAS","KRAS",3280.4773,2884.0845,5.042545,false
"SCnet","SCnet",-461.15244,758.7824,5.042489,false
"Summand","Summand",-1590.9922,-2128.2776,5.0424786,false
"KGC","KGC",-2663.335,1196.6088,5.0424724,false
"JSSP","JSSP",-2372.0483,-1453.5328,5.042427,false
"GUR","GUR",-1007.0532,211.59273,5.0424004,false
"LSPR","LSPR",359.1139,-2265.0535,5.0423727,false
"Gerschgorin","Gerschgorin",-704.432,-1512.9509,5.042305,false
"ERBE","ERBE",1188.4906,-2659.3667,5.0422316,false
"Karlovitz","Karlovitz",-654.84625,-2919.7844,5.042158,false
"Phantom Omni","Phantom Omni",945.6386,-864.88983,5.042081,false
"BBLAWN","BBLAWN",-650.49835,-1363.6746,5.0420637,false
"GWD","GWD",1846.163,-1179.181,5.0419044,false
"Multiple-antenna","Multiple-antenna",-3084.0212,264.58026,5.0419044,false
"Decentralized","Decentralized",-3301.6023,-59.526978,5.041813,false
"CarSim/Simulink","CarSim/Simulink",-2967.1287,-1809.4082,5.041766,false
"NPGM","NPGM",-2913.4285,3167.5833,5.0417433,false
"MFmask","MFmask",-92.47108,-73.800896,5.0416727,false
"ESUS","ESUS",1040.0876,2451.9949,5.0415606,false
"EUVI","EUVI",1619.7018,-2316.799,5.041558,false
"Olivetti Research Laboratory","Olivetti Research Laboratory",-2044.7035,1649.7645,5.0414553,false
"TRANSYT-7F","TRANSYT-7F",1549.8859,474.6708,5.0413876,false
"Grad-CAM++","Grad-CAM++",248.98882,2358.6453,5.0413604,false
"Optimal Bayesian","Optimal Bayesian",1788.2599,-558.77,5.041356,false
"MONSTER","MONSTER",2785.4172,2302.786,5.041165,false
"Cyclic","Cyclic",-646.7137,-1450.1553,5.041106,false
"αT","αT",1095.7202,-285.19073,5.0410767,false
"GLMM","GLMM",1930.3768,-711.1306,5.0410547,false
"Grey-Taguchi","Grey-Taguchi",-627.3914,-751.884,5.040887,false
"PesCa","PesCa",2528.3616,-2795.144,5.0407696,false
"GSR","GSR",3614.477,-348.63644,5.0407333,false
"Luvisol","Luvisol",2030.6456,-938.2423,5.0406675,false
"MHS","MHS",2050.2715,-3129.7188,5.040648,false
"WHAM","WHAM",970.72864,527.3023,5.0405703,false
"ASOSM","ASOSM",-2658.2117,-1572.2946,5.0405087,false
"GNC","GNC",-1311.1493,-1029.6991,5.0405083,false
"GBRBM","GBRBM",-1758.7589,783.0467,5.0404534,false
"LPFG","LPFG",-983.1651,-937.23975,5.0404305,false
"Chap","Chap",-1158.5079,-838.3769,5.040416,false
"BETT","BETT",-2885.2412,923.65125,5.0403986,false
"Adaptive Networks","Adaptive Networks",-2858.8774,621.4425,5.0402126,false
"Text Classification","Text Classification",-1457.3503,1213.5035,5.0401707,false
"Bottlenecks","Bottlenecks",-290.38052,-70.00374,5.040148,false
"Marangoni","Marangoni",-1097.0994,-3117.2761,5.0401297,false
"RRHO","RRHO",694.5915,-2818.279,5.04009,false
"Mumford","Mumford",-1619.1503,-1394.851,5.040038,false
"Esomeprazole","Esomeprazole",693.66144,2903.3108,5.0400376,false
"HFB","HFB",-1466.2198,2056.1592,5.0400133,false
"IPI","IPI",2628.7546,3213.1653,5.039976,false
"ΔPES","ΔPES",-350.6574,3232.9607,5.0399284,false
"HSAD","HSAD",-2281.875,555.90924,5.039815,false
"TDES","TDES",-2592.753,-24.181902,5.0397954,false
"Chirplet","Chirplet",-2317.7874,2148.5312,5.0394707,false
"Store","Store",-3022.0435,452.77628,5.039458,false
"PMAC","PMAC",-1327.5134,-2252.8394,5.039384,false
"AACA","AACA",-636.5277,410.3245,5.0393705,false
"TSSA","TSSA",3395.1797,101.095116,5.0392857,false
"G LTE","G LTE",-907.5411,-1877.779,5.039283,false
"Recurrent Neural Network","Recurrent Neural Network",-2425.1562,1700.8146,5.039212,true
"BEP","BEP",-2462.0356,-1826.5792,5.0391865,false
"GA-EM","GA-EM",-1836.6005,-891.8068,5.0390835,false
"RGBD","RGBD",-1572.3251,976.71313,5.038889,false
"Tsybakov","Tsybakov",671.05304,-257.57117,5.0388613,false
"TIADC","TIADC",-2566.0652,-487.85428,5.0387278,false
"AXB_w","AXB_w",-446.2665,2123.413,5.038636,false
"FWP","FWP",-576.999,-1806.7076,5.038633,false
"Roman","Roman",-1191.5464,-2266.3774,5.038617,false
"the Next Generation Air Transportation System","the Next Generation Air Transportation System",-1754.1426,-1048.1372,5.038598,false
"UTN","UTN",-840.7448,-640.3146,5.0385747,false
"VSCF","VSCF",-84.30623,-1635.6107,5.038447,false
"DC motor","DC motor",-3336.8882,-1498.6615,5.038395,false
"PHC","PHC",2235.7017,958.00073,5.0383883,false
"ForestSimMPB","ForestSimMPB",1362.1619,-1884.2423,5.038368,false
"FSDE","FSDE",-2288.5642,543.08136,5.0383415,false
"Register-Transfer Level","Register-Transfer Level",-2933.5012,-486.48608,5.038323,false
"INR ≥","INR ≥",2076.5122,1916.5333,5.0382137,false
"GCP","GCP",1134.9252,-1320.1975,5.038174,false
"USG","USG",554.39166,1415.7802,5.038158,false
"SMITER","SMITER",-476.38492,1476.4956,5.03811,false
"NAIS","NAIS",-838.1812,1466.2559,5.038069,false
"HRA","HRA",1126.1456,-2782.3855,5.0380087,false
"C-Mantec","C-Mantec",-2977.7712,-1565.6344,5.0379925,false
"MAOM","MAOM",-1686.9844,1323.9993,5.0379896,false
"MLIP","MLIP",-366.82086,-2385.7559,5.0379076,false
"BODIPY","BODIPY",166.47678,-2617.745,5.0378633,false
"AmericaAn","AmericaAn",-672.7024,-3172.7236,5.0378103,false
"FrMT","FrMT",-495.94827,-1218.4884,5.037773,false
"Canine","Canine",-744.5623,1691.9608,5.037748,false
"APG","APG",-2371.887,-2293.27,5.0376563,false
"DDNN","DDNN",-1672.8672,1489.235,5.037586,false
"High Efficiency Video Coding","High Efficiency Video Coding",-3063.9048,1411.1298,5.0374947,false
"Duplication","Duplication",-2465.1802,1550.5754,5.037484,false
"EBD","EBD",-2229.3606,937.15845,5.037444,false
"ETRS","ETRS",1978.9515,-2414.5344,5.0374384,false
"ZSI","ZSI",-3324.0059,-1355.3336,5.0372763,false
"PXE","PXE",2677.9858,2148.8298,5.037247,false
"Hager","Hager",-375.51657,-2106.7449,5.037183,false
"MPDM","MPDM",-1447.518,-1260.9028,5.0371814,false
"QbA","QbA",2202.8853,-368.88507,5.037094,false
"HCR","HCR",-40.099422,735.22076,5.037051,false
"HEA","HEA",1110.1456,-952.7848,5.0370493,false
"TPV","TPV",-301.64227,-2296.0693,5.0370183,false
"AIDA","AIDA",-1104.6313,-1077.122,5.0370173,false
"MK-ELM","MK-ELM",-912.2168,1036.1088,5.037004,false
"Facets","Facets",2547.924,2334.967,5.0369625,false
"POMCP","POMCP",-1308.076,841.353,5.0369453,false
"NNPV","NNPV",1076.9603,147.90451,5.0368996,false
"QAC","QAC",2256.6375,-2333.2407,5.036799,false
"PGS","PGS",146.23096,2727.0322,5.036748,false
"F-K","F-K",-1288.7596,-1233.2908,5.036497,false
"ATAA","ATAA",375.68222,1676.8954,5.036484,false
"Rader","Rader",-950.8607,-1132.015,5.0364733,false
"BEQ","BEQ",685.40063,-1813.3787,5.0363455,false
"Agglomerative","Agglomerative",-1558.3357,-404.90683,5.0363283,false
"Halal","Halal",-602.3103,682.23706,5.0363007,false
"FBEP","FBEP",-2026.3103,-1797.579,5.036252,false
"WTe2","WTe2",-14.302096,-2385.66,5.03623,false
"NB-LDPC","NB-LDPC",-2762.8052,-162.81381,5.036188,false
"Corpus","Corpus",-942.91473,1023.7485,5.0360575,false
"HDOP","HDOP",-1757.9407,-1053.7524,5.0359907,false
"NLFM","NLFM",-2843.6536,-135.41905,5.035966,false
"AFFRLS","AFFRLS",-2775.0278,-1648.4264,5.03594,false
"DIgSILENT PowerFactory","DIgSILENT PowerFactory",-3228.0703,-1233.9612,5.035919,false
"BDMC","BDMC",-3733.4343,1450.0103,5.035826,false
"Motions","Motions",1322.3733,-1008.5886,5.035791,false
"Toh","Toh",-821.8549,-1974.2169,5.0357246,false
"PBD","PBD",381.8672,-1088.0343,5.0356216,false
"EDG","EDG",534.07446,692.2347,5.0355577,false
"DLPFC","DLPFC",181.00455,2079.1682,5.0355196,false
"MMOP","MMOP",-2425.2507,-1347.277,5.0354915,false
"MASM","MASM",-2201.5176,-925.60095,5.035487,false
